Date,Open,High,Low,Close,Adj Close,Volume
2003-12-01,0.580110,0.582310,0.577000,0.578240,0.578240,0
2003-12-08,0.578200,0.578870,0.571070,0.575010,0.575010,0
2003-12-15,0.574910,0.575080,0.563440,0.567340,0.567340,0
2003-12-22,0.567280,0.567990,0.545140,0.564110,0.564110,0
2003-12-29,0.564210,0.564780,0.556610,0.557040,0.557040,0
2004-01-05,0.556950,0.557070,0.540340,0.541240,0.541240,0
2004-01-12,0.541330,0.566860,0.538270,0.555680,0.555680,0
2004-01-19,0.555590,0.560920,0.539990,0.548190,0.548190,0
2004-01-26,0.547950,0.554690,0.543920,0.547980,0.547980,0
2004-02-02,0.548010,0.551210,0.540420,0.542060,0.542060,0
2004-02-09,0.541950,0.541950,0.526900,0.530620,0.530620,0
2004-02-16,0.530590,0.538040,0.522440,0.537750,0.537750,0
2004-02-23,0.537890,0.541390,0.527820,0.533480,0.533480,0
2004-03-01,0.533560,0.550360,0.533330,0.541650,0.541650,0
2004-03-08,0.541570,0.558220,0.538070,0.555830,0.555830,0
2004-03-15,0.555770,0.556980,0.543770,0.545350,0.545350,0
2004-03-22,0.545320,0.555560,0.539350,0.551480,0.551480,0
2004-03-29,0.551270,0.553250,0.537810,0.546750,0.546750,0
2004-04-05,0.546840,0.551910,0.541510,0.545290,0.545290,0
2004-04-12,0.545290,0.562750,0.542860,0.555830,0.555830,0
2004-04-19,0.555830,0.567090,0.551210,0.564210,0.564210,0
2004-04-26,0.564170,0.568540,0.556510,0.562110,0.562110,0
2004-05-03,0.562110,0.565040,0.555250,0.559750,0.559750,0
2004-05-10,0.559750,0.571850,0.559320,0.568210,0.568210,0
2004-05-17,0.568180,0.568860,0.557100,0.558570,0.558570,0
2004-05-24,0.558690,0.560920,0.542830,0.544900,0.544900,0
2004-05-31,0.544840,0.546930,0.540950,0.542800,0.542800,0
2004-06-07,0.542800,0.550450,0.541100,0.550120,0.550120,0
2004-06-14,0.550120,0.553990,0.543510,0.543980,0.543980,0
2004-06-21,0.543890,0.552120,0.543180,0.547320,0.547320,0
2004-06-28,0.547290,0.554970,0.544750,0.545350,0.545350,0
2004-07-05,0.545350,0.547230,0.537110,0.537170,0.537170,0
2004-07-12,0.537200,0.541100,0.533330,0.533280,0.533280,0
2004-07-19,0.533220,0.546270,0.532710,0.545640,0.545640,0
2004-07-26,0.545610,0.552460,0.542150,0.549060,0.549060,0
2004-08-02,0.548940,0.550690,0.541570,0.542890,0.542890,0
2004-08-09,0.542860,0.551330,0.542030,0.542360,0.542360,0
2004-08-16,0.542330,0.550480,0.541890,0.550090,0.550090,0
2004-08-23,0.550090,0.558880,0.549780,0.558410,0.558410,0
2004-08-30,0.558410,0.563630,0.553560,0.563410,0.563410,0
2004-09-06,0.563410,0.564490,0.555000,0.556170,0.556170,0
2004-09-13,0.556170,0.563320,0.554720,0.557940,0.557940,0
2004-09-20,0.557940,0.561100,0.553220,0.553710,0.553710,0
2004-09-27,0.553710,0.557600,0.550720,0.556300,0.556300,0
2004-10-04,0.556300,0.563350,0.556240,0.557260,0.557260,0
2004-10-11,0.557260,0.560290,0.553740,0.554140,0.554140,0
2004-10-18,0.554260,0.557790,0.546000,0.546510,0.546510,0
2004-10-25,0.546480,0.549210,0.541980,0.543040,0.543040,0
2004-11-01,0.543070,0.546300,0.538420,0.538820,0.538820,0
2004-11-08,0.538760,0.543830,0.537200,0.538590,0.538590,0
2004-11-15,0.538530,0.542210,0.536540,0.538330,0.538330,0
2004-11-22,0.538330,0.539690,0.525380,0.528540,0.528540,0
2004-11-29,0.528540,0.530310,0.514220,0.514400,0.514400,0
2004-12-06,0.514460,0.525540,0.512610,0.523150,0.523150,0
2004-12-13,0.523150,0.523150,0.511540,0.514960,0.514960,0
2004-12-20,0.514960,0.523420,0.512690,0.519750,0.519750,0
2004-12-27,0.519750,0.523890,0.515200,0.520910,0.520910,0
2005-01-03,0.520890,0.535960,0.520890,0.534220,0.534220,0
2005-01-10,0.534220,0.536140,0.528010,0.534270,0.534270,0
2005-01-17,0.534270,0.539520,0.531260,0.532650,0.532650,0
2005-01-24,0.532680,0.536650,0.528570,0.530220,0.530220,0
2005-01-31,0.530220,0.534250,0.528850,0.533760,0.533760,0
2005-02-07,0.533760,0.540070,0.533250,0.534870,0.534870,0
2005-02-14,0.534850,0.535050,0.526930,0.528040,0.528040,0
2005-02-21,0.527960,0.528740,0.520860,0.521000,0.521000,0
2005-02-28,0.520890,0.524710,0.518940,0.519780,0.519780,0
2005-03-07,0.519800,0.523010,0.517490,0.518780,0.518780,0
2005-03-14,0.518750,0.523400,0.518400,0.520890,0.520890,0
2005-03-21,0.520890,0.535760,0.520780,0.534590,0.534590,0
2005-03-28,0.534620,0.537630,0.527290,0.532170,0.532170,0
2005-04-04,0.532080,0.535420,0.530050,0.530310,0.530310,0
2005-04-11,0.531210,0.532850,0.527540,0.527960,0.527960,0
2005-04-18,0.527980,0.529440,0.520400,0.521890,0.521890,0
2005-04-25,0.521700,0.526370,0.521650,0.524630,0.524630,0
2005-05-02,0.524600,0.529300,0.524270,0.528960,0.528960,0
2005-05-09,0.528990,0.540980,0.528760,0.540920,0.540920,0
2005-05-16,0.541010,0.548310,0.540720,0.547710,0.547710,0
2005-05-23,0.547320,0.549540,0.544720,0.548370,0.548370,0
2005-05-30,0.548460,0.553040,0.547680,0.551020,0.551020,0
2005-06-06,0.551020,0.552030,0.543710,0.551940,0.551940,0
2005-06-13,0.551880,0.555340,0.545610,0.548250,0.548250,0
2005-06-20,0.547980,0.551180,0.545460,0.548400,0.548400,0
2005-06-27,0.548490,0.568860,0.546030,0.567570,0.567570,0
2005-07-04,0.568250,0.577130,0.566640,0.575210,0.575210,0
2005-07-11,0.575180,0.575510,0.562110,0.571040,0.571040,0
2005-07-18,0.571000,0.578700,0.568080,0.575740,0.575740,0
2005-07-25,0.575740,0.576730,0.567890,0.570000,0.570000,0
2005-08-01,0.569930,0.569960,0.560790,0.563190,0.563190,0
2005-08-08,0.563060,0.563820,0.550150,0.550750,0.550750,0
2005-08-15,0.550810,0.558780,0.550510,0.556510,0.556510,0
2005-08-22,0.556540,0.558130,0.552730,0.554320,0.554320,0
2005-08-29,0.554320,0.560980,0.541980,0.543540,0.543540,0
2005-09-05,0.543540,0.545700,0.540510,0.543040,0.543040,0
2005-09-12,0.543010,0.555090,0.542680,0.555090,0.555090,0
2005-09-19,0.555150,0.564780,0.550960,0.564300,0.564300,0
2005-09-26,0.564270,0.569050,0.561800,0.567470,0.567470,0
2005-10-03,0.567470,0.570650,0.561420,0.568760,0.568760,0
2005-10-10,0.568670,0.574840,0.564720,0.566570,0.566570,0
2005-10-17,0.566510,0.573760,0.561830,0.565960,0.565960,0
2005-10-24,0.565960,0.566930,0.558630,0.563320,0.563320,0
2005-10-31,0.563410,0.572840,0.561140,0.571890,0.571890,0
2005-11-07,0.571820,0.576870,0.570810,0.573790,0.573790,0
2005-11-14,0.573860,0.584520,0.565320,0.582380,0.582380,0
2005-11-21,0.582450,0.585480,0.578800,0.583120,0.583120,0
2005-11-28,0.583570,0.586170,0.575940,0.577270,0.577270,0
2005-12-05,0.577230,0.578500,0.569280,0.570970,0.570970,0
2005-12-12,0.570810,0.570870,0.561580,0.564170,0.564170,0
2005-12-19,0.564140,0.577630,0.563950,0.576700,0.576700,0
2005-12-26,0.576670,0.583430,0.574480,0.580590,0.580590,0
2006-01-02,0.580820,0.581730,0.564300,0.565360,0.565360,0
2006-01-09,0.565290,0.570520,0.562150,0.562490,0.562490,0
2006-01-16,0.562520,0.570260,0.561830,0.563950,0.563950,0
2006-01-23,0.564020,0.565830,0.557720,0.565100,0.565100,0
2006-01-30,0.565040,0.568180,0.559970,0.567210,0.567210,0
2006-02-06,0.567210,0.575210,0.566800,0.573430,0.573430,0
2006-02-13,0.573460,0.578370,0.571920,0.573790,0.573790,0
2006-02-20,0.573760,0.575270,0.569740,0.574550,0.574550,0
2006-02-27,0.574510,0.575370,0.568500,0.568310,0.568310,0
2006-03-06,0.568210,0.580050,0.567470,0.578800,0.578800,0
2006-03-13,0.578800,0.580080,0.568380,0.569740,0.569740,0
2006-03-20,0.569540,0.577500,0.568700,0.574050,0.574050,0
2006-03-27,0.574020,0.577270,0.570220,0.575440,0.575440,0
2006-04-03,0.575370,0.579470,0.567700,0.573560,0.573560,0
2006-04-10,0.573590,0.575340,0.569220,0.569830,0.569830,0
2006-04-17,0.569800,0.569800,0.557510,0.559500,0.559500,0
2006-04-24,0.559470,0.561640,0.547440,0.548160,0.548160,0
2006-05-01,0.548190,0.549120,0.536250,0.537260,0.537260,0
2006-05-08,0.537230,0.539960,0.526400,0.526370,0.526370,0
2006-05-15,0.526340,0.534470,0.525960,0.532680,0.532680,0
2006-05-22,0.532680,0.539490,0.529550,0.538010,0.538010,0
2006-05-29,0.538040,0.538470,0.530220,0.530930,0.530930,0
2006-06-05,0.530930,0.544050,0.529750,0.543690,0.543690,0
2006-06-12,0.543600,0.545790,0.538970,0.539960,0.539960,0
2006-06-19,0.539930,0.551250,0.539640,0.549600,0.549600,0
2006-06-26,0.549570,0.552550,0.540600,0.541210,0.541210,0
2006-07-03,0.541240,0.545490,0.539580,0.540570,0.540570,0
2006-07-10,0.540540,0.545940,0.539990,0.543830,0.543830,0
2006-07-17,0.543890,0.549930,0.537580,0.537660,0.537660,0
2006-07-24,0.537660,0.543710,0.535500,0.536910,0.536910,0
2006-07-31,0.536830,0.537010,0.522900,0.524250,0.524250,0
2006-08-07,0.524270,0.529860,0.522550,0.528430,0.528430,0
2006-08-14,0.528490,0.532340,0.525680,0.531120,0.531120,0
2006-08-21,0.531120,0.531240,0.526510,0.529770,0.529770,0
2006-08-28,0.529750,0.530030,0.523830,0.524380,0.524380,0
2006-09-04,0.524330,0.536620,0.524050,0.535960,0.535960,0
2006-09-11,0.535880,0.537320,0.528760,0.532370,0.532370,0
2006-09-18,0.532420,0.533530,0.524630,0.525960,0.525960,0
2006-09-25,0.525930,0.536480,0.524300,0.534300,0.534300,0
2006-10-02,0.534300,0.535260,0.529130,0.534760,0.534760,0
2006-10-09,0.534760,0.539840,0.534330,0.539000,0.539000,0
2006-10-16,0.538910,0.539670,0.530250,0.531070,0.531070,0
2006-10-23,0.531070,0.535330,0.526260,0.527200,0.527200,0
2006-10-30,0.527200,0.527310,0.522600,0.525820,0.525820,0
2006-11-06,0.525820,0.527570,0.521400,0.523010,0.523010,0
2006-11-13,0.523070,0.530730,0.522080,0.527870,0.527870,0
2006-11-20,0.527930,0.528040,0.513580,0.515520,0.515520,0
2006-11-27,0.515570,0.517410,0.504030,0.504490,0.504490,0
2006-12-04,0.504580,0.512400,0.504490,0.511540,0.511540,0
2006-12-11,0.511820,0.513610,0.506890,0.512060,0.512060,0
2006-12-18,0.512090,0.514430,0.506380,0.510310,0.510310,0
2006-12-25,0.510280,0.512300,0.506100,0.510410,0.510410,0
2007-01-01,0.510410,0.518940,0.506230,0.518130,0.518130,0
2007-01-08,0.518190,0.518910,0.510100,0.510100,0.510100,0
2007-01-15,0.510100,0.510830,0.505660,0.506610,0.506610,0
2007-01-22,0.506560,0.510880,0.502150,0.509840,0.509840,0
2007-01-29,0.509840,0.513140,0.506690,0.508700,0.508700,0
2007-02-05,0.508700,0.514720,0.502260,0.511850,0.511850,0
2007-02-12,0.511880,0.515250,0.508410,0.512030,0.512030,0
2007-02-19,0.512060,0.514400,0.508830,0.509060,0.509060,0
2007-02-26,0.509090,0.516850,0.508290,0.516850,0.516850,0
2007-03-05,0.516930,0.521160,0.516000,0.516000,0.516000,0
2007-03-12,0.516080,0.520350,0.512870,0.515040,0.515040,0
2007-03-19,0.515040,0.515360,0.507100,0.510460,0.510460,0
2007-03-26,0.510260,0.512580,0.507050,0.508130,0.508130,0
2007-04-02,0.508100,0.509160,0.503370,0.508910,0.508910,0
2007-04-09,0.508910,0.510310,0.502590,0.502820,0.502820,0
2007-04-16,0.502840,0.503320,0.496770,0.498750,0.498750,0
2007-04-23,0.498830,0.503220,0.498450,0.501050,0.501050,0
2007-04-30,0.501100,0.506300,0.498180,0.501550,0.501550,0
2007-05-07,0.501550,0.505920,0.500200,0.504490,0.504490,0
2007-05-14,0.504540,0.507490,0.503220,0.506250,0.506250,0
2007-05-21,0.506280,0.508050,0.502660,0.503980,0.503980,0
2007-05-28,0.504010,0.506590,0.502510,0.504460,0.504460,0
2007-06-04,0.504490,0.509400,0.500780,0.508180,0.508180,0
2007-06-11,0.508230,0.508800,0.505430,0.505970,0.505970,0
2007-06-18,0.505970,0.505970,0.500080,0.500100,0.500100,0
2007-06-25,0.500130,0.501610,0.497510,0.497860,0.497860,0
2007-07-02,0.497910,0.498310,0.494930,0.497070,0.497070,0
2007-07-09,0.497170,0.497440,0.490940,0.491690,0.491690,0
2007-07-16,0.491690,0.491840,0.485840,0.486500,0.486500,0
2007-07-23,0.486500,0.495290,0.484240,0.494390,0.494390,0
2007-07-30,0.494240,0.494760,0.488760,0.490220,0.490220,0
2007-08-06,0.490220,0.496060,0.488850,0.494220,0.494220,0
2007-08-13,0.494320,0.508310,0.493610,0.505280,0.505280,0
2007-08-20,0.505380,0.506330,0.495560,0.496230,0.496230,0
2007-08-27,0.496150,0.500800,0.494270,0.495760,0.495760,0
2007-09-03,0.495880,0.498800,0.492250,0.493100,0.493100,0
2007-09-10,0.493150,0.498700,0.491090,0.498450,0.498450,0
2007-09-17,0.498480,0.502920,0.494660,0.494710,0.494710,0
2007-09-24,0.494730,0.497780,0.488110,0.488810,0.488810,0
2007-10-01,0.488850,0.493020,0.488000,0.489740,0.489740,0
2007-10-08,0.489740,0.493750,0.488470,0.491300,0.491300,0
2007-10-15,0.491300,0.492730,0.486050,0.487730,0.487730,0
2007-10-22,0.487760,0.493490,0.486170,0.486900,0.486900,0
2007-10-29,0.486850,0.487020,0.478290,0.478880,0.478880,0
2007-11-05,0.478930,0.480950,0.472630,0.479340,0.479340,0
2007-11-12,0.479360,0.491110,0.479360,0.486810,0.486810,0
2007-11-19,0.486850,0.488830,0.481720,0.484450,0.484450,0
2007-11-26,0.482950,0.486850,0.480050,0.485930,0.485930,0
2007-12-03,0.486050,0.495120,0.483560,0.491810,0.491810,0
2007-12-10,0.491740,0.496350,0.486880,0.495860,0.495860,0
2007-12-17,0.495930,0.504740,0.494360,0.504060,0.504060,0
2007-12-24,0.504030,0.507590,0.499450,0.500380,0.500380,0
2007-12-31,0.500450,0.508080,0.497510,0.507070,0.507070,0
2008-01-07,0.507100,0.513030,0.504410,0.510390,0.510390,0
2008-01-14,0.510330,0.512030,0.506530,0.508030,0.508030,0
2008-01-21,0.512400,0.512790,0.503200,0.503370,0.503370,0
2008-01-28,0.503500,0.509370,0.501400,0.508800,0.508800,0
2008-02-04,0.508800,0.515520,0.505380,0.513740,0.513740,0
2008-02-11,0.513640,0.515090,0.506690,0.510730,0.510730,0
2008-02-18,0.510570,0.516320,0.507430,0.507850,0.507850,0
2008-02-25,0.507900,0.509610,0.500680,0.503800,0.503800,0
2008-03-03,0.503930,0.506950,0.494930,0.495150,0.495150,0
2008-03-10,0.495200,0.499880,0.490360,0.495170,0.495170,0
2008-03-17,0.495270,0.506200,0.493290,0.505280,0.505280,0
2008-03-24,0.505230,0.506020,0.495290,0.501500,0.501500,0
2008-03-31,0.501660,0.506100,0.499200,0.501680,0.501680,0
2008-04-07,0.501710,0.508800,0.501610,0.508130,0.508130,0
2008-04-14,0.508230,0.510100,0.500030,0.500030,0.500030,0
2008-04-21,0.500010,0.508080,0.499430,0.504460,0.504460,0
2008-04-28,0.504420,0.509330,0.500970,0.506740,0.506740,0
2008-05-05,0.506740,0.513740,0.505430,0.512510,0.512510,0
2008-05-12,0.512510,0.515970,0.509420,0.511060,0.511060,0
2008-05-19,0.511040,0.513920,0.503780,0.505130,0.505130,0
2008-05-26,0.505000,0.507870,0.503880,0.505180,0.505180,0
2008-06-02,0.506430,0.513660,0.506000,0.507330,0.507330,0
2008-06-09,0.507280,0.514990,0.505050,0.513000,0.513000,0
2008-06-16,0.512980,0.513560,0.505310,0.506530,0.506530,0
2008-06-23,0.506570,0.510460,0.501180,0.501280,0.501280,0
2008-06-30,0.501300,0.504980,0.500780,0.504320,0.504320,0
2008-07-07,0.504340,0.508780,0.501280,0.503170,0.503170,0
2008-07-14,0.503090,0.504490,0.496700,0.501550,0.501550,0
2008-07-21,0.501480,0.504470,0.498090,0.502740,0.502740,0
2008-07-28,0.502770,0.506800,0.500830,0.506330,0.506330,0
2008-08-04,0.506320,0.523120,0.506070,0.522600,0.522600,0
2008-08-11,0.522190,0.539960,0.519260,0.536220,0.536220,0
2008-08-18,0.536110,0.540450,0.532030,0.540360,0.540360,0
2008-08-25,0.540340,0.552820,0.537870,0.552330,0.552330,0
2008-09-01,0.552300,0.569820,0.551570,0.560290,0.560290,0
2008-09-08,0.560540,0.572970,0.553280,0.555990,0.555990,0
2008-09-15,0.556210,0.563160,0.543890,0.546240,0.546240,0
2008-09-22,0.546290,0.547380,0.535820,0.545800,0.545800,0
2008-09-29,0.545550,0.569380,0.545260,0.566510,0.566510,0
2008-10-06,0.566250,0.594810,0.565250,0.583290,0.583290,0
2008-10-13,0.583240,0.590110,0.567410,0.577600,0.577600,0
2008-10-20,0.577870,0.653810,0.570890,0.631060,0.631060,0
2008-10-27,0.630040,0.653450,0.600310,0.620460,0.620460,0
2008-11-03,0.620460,0.643420,0.609900,0.633370,0.633370,0
2008-11-10,0.633100,0.685310,0.629730,0.681800,0.681800,0
2008-11-17,0.681760,0.681990,0.655960,0.669750,0.669750,0
2008-11-24,0.670370,0.673010,0.644290,0.651560,0.651560,0
2008-12-01,0.651310,0.689890,0.651130,0.680090,0.680090,0
2008-12-08,0.680150,0.680970,0.661640,0.666890,0.666890,0
2008-12-15,0.667110,0.674900,0.636330,0.667910,0.667910,0
2008-12-22,0.667780,0.685640,0.658020,0.681850,0.681850,0
2008-12-29,0.681900,0.694310,0.675560,0.688140,0.688140,0
2009-01-05,0.688740,0.692520,0.651040,0.662980,0.662980,0
2009-01-12,0.662470,0.690600,0.661570,0.671910,0.671910,0
2009-01-19,0.671860,0.739100,0.670750,0.734250,0.734250,0
2009-01-26,0.733570,0.737750,0.686670,0.695190,0.695190,0
2009-02-02,0.694950,0.711240,0.672590,0.674760,0.674760,0
2009-02-09,0.674990,0.706760,0.667960,0.702200,0.702200,0
2009-02-16,0.702400,0.708740,0.691710,0.695600,0.695600,0
2009-02-23,0.695650,0.708240,0.682270,0.703040,0.703040,0
2009-03-02,0.702790,0.715820,0.699970,0.706200,0.706200,0
2009-03-09,0.705980,0.731790,0.705310,0.716370,0.716370,0
2009-03-16,0.716080,0.720930,0.685310,0.690610,0.690610,0
2009-03-23,0.690700,0.702270,0.676980,0.699500,0.699500,0
2009-03-30,0.700030,0.708170,0.671190,0.671730,0.671730,0
2009-04-06,0.671680,0.684910,0.668900,0.682300,0.682300,0
2009-04-13,0.682130,0.684420,0.663800,0.675310,0.675310,0
2009-04-20,0.674990,0.693460,0.674990,0.682270,0.682270,0
2009-04-27,0.682270,0.688710,0.669300,0.670650,0.670650,0
2009-05-04,0.669340,0.673700,0.655140,0.657890,0.657890,0
2009-05-11,0.657800,0.663660,0.651420,0.659330,0.659330,0
2009-05-18,0.659280,0.661150,0.627230,0.627750,0.627750,0
2009-05-25,0.627860,0.633600,0.615950,0.618100,0.618100,0
2009-06-01,0.618090,0.627830,0.600180,0.626880,0.626880,0
2009-06-08,0.626960,0.632680,0.601630,0.608800,0.608800,0
2009-06-15,0.608750,0.617500,0.604190,0.607040,0.607040,0
2009-06-22,0.606980,0.616670,0.602230,0.605470,0.605470,0
2009-06-29,0.605570,0.614030,0.597300,0.613820,0.613820,0
2009-07-06,0.613800,0.625510,0.610800,0.616870,0.616870,0
2009-07-13,0.616750,0.623520,0.607200,0.610910,0.610910,0
2009-07-20,0.604400,0.609400,0.604400,0.609330,0.609330,0
2009-07-27,0.606580,0.611850,0.595990,0.596230,0.596230,0
2009-08-03,0.590180,0.599740,0.588060,0.599480,0.599480,0
2009-08-10,0.606870,0.607190,0.603100,0.606430,0.606430,0
2009-08-17,0.612140,0.612260,0.602660,0.605550,0.605550,0
2009-08-24,0.609270,0.616260,0.609010,0.614670,0.614670,0
2009-08-31,0.613960,0.620330,0.609010,0.609160,0.609160,0
2009-09-07,0.612140,0.612220,0.599480,0.600310,0.600310,0
2009-09-14,0.602610,0.615750,0.601900,0.615270,0.615270,0
2009-09-21,0.616440,0.631780,0.609610,0.630200,0.630200,0
2009-09-28,0.629500,0.629760,0.624530,0.627670,0.627670,0
2009-10-05,0.627550,0.631310,0.622390,0.630760,0.630760,0
2009-10-12,0.632590,0.632590,0.610870,0.611470,0.611470,0
2009-10-19,0.609760,0.614670,0.601180,0.614480,0.614480,0
2009-10-26,0.614100,0.615230,0.602250,0.609180,0.609180,0
2009-11-02,0.609190,0.614810,0.599700,0.601250,0.601250,0
2009-11-09,0.601470,0.605290,0.593680,0.597830,0.597830,0
2009-11-16,0.597530,0.607390,0.592490,0.605880,0.605880,0
2009-11-23,0.605800,0.614100,0.597180,0.605770,0.605770,0
2009-11-30,0.606280,0.610320,0.598010,0.607090,0.607090,0
2009-12-07,0.606980,0.618390,0.605400,0.616450,0.616450,0
2009-12-14,0.615620,0.622790,0.609330,0.619890,0.619890,0
2009-12-21,0.619770,0.628690,0.618590,0.626690,0.626690,0
2009-12-28,0.626490,0.631350,0.615880,0.619580,0.619580,0
2010-01-04,0.619690,0.628900,0.615800,0.621500,0.621500,0
2010-01-11,0.621790,0.622430,0.611580,0.614140,0.614140,0
2010-01-18,0.613720,0.621850,0.607620,0.620550,0.620550,0
2010-01-25,0.620540,0.627350,0.614390,0.625940,0.625940,0
2010-02-01,0.626020,0.642550,0.622280,0.640940,0.640940,0
2010-02-08,0.641110,0.643590,0.634300,0.638240,0.638240,0
2010-02-15,0.637800,0.650910,0.632200,0.646660,0.646660,0
2010-02-22,0.646480,0.660760,0.642180,0.658740,0.658740,0
2010-03-01,0.658540,0.673880,0.657720,0.660160,0.660160,0
2010-03-08,0.660120,0.672310,0.657100,0.657910,0.657910,0
2010-03-15,0.658090,0.667330,0.650590,0.666670,0.666670,0
2010-03-22,0.666920,0.675420,0.661680,0.670390,0.670390,0
2010-03-29,0.670200,0.671370,0.653610,0.654960,0.654960,0
2010-04-05,0.654880,0.660760,0.646410,0.648430,0.648430,0
2010-04-12,0.648300,0.654870,0.644210,0.653980,0.653980,0
